entity,label,context,source_url,source_title
the Suicide Behaviors Questionnaire-Revised,ORG,"Several rating scales are used for this purpose; these include the Hamilton Rating Scale for Depression, the Beck Depression Inventory or the Suicide Behaviors Questionnaire-Revised.",https://en.wikipedia.org/wiki/Major_depressive_disorder,Major depressive disorder
hypothyroidism,DISEASE,These include blood tests measuring TSH and thyroxine to exclude hypothyroidism; basic electrolytes and serum calcium to rule out a metabolic disturbance; and a full blood count including ESR to rule out a systemic infection or chronic disease.,https://en.wikipedia.org/wiki/Major_depressive_disorder,Major depressive disorder
ESR,ORG,These include blood tests measuring TSH and thyroxine to exclude hypothyroidism; basic electrolytes and serum calcium to rule out a metabolic disturbance; and a full blood count including ESR to rule out a systemic infection or chronic disease.,https://en.wikipedia.org/wiki/Major_depressive_disorder,Major depressive disorder
Testosterone,ORG,"Testosterone levels may be evaluated to diagnose hypogonadism, a cause of depression in men.",https://en.wikipedia.org/wiki/Major_depressive_disorder,Major depressive disorder
CT,ORG,"A CT scan can exclude brain pathology in those with psychotic, rapid-onset or otherwise unusual symptoms.",https://en.wikipedia.org/wiki/Major_depressive_disorder,Major depressive disorder
DSM,ORG,DSM and ICD criteria The most widely used criteria for diagnosing depressive conditions are found in the American Psychiatric Association's Diagnostic and Statistical Manual of Mental Disorders (DSM) and the World Health Organization's International Statistical Classification of Diseases and Related,https://en.wikipedia.org/wiki/Major_depressive_disorder,Major depressive disorder
ICD,ORG,DSM and ICD criteria The most widely used criteria for diagnosing depressive conditions are found in the American Psychiatric Association's Diagnostic and Statistical Manual of Mental Disorders (DSM) and the World Health Organization's International Statistical Classification of Diseases and Related,https://en.wikipedia.org/wiki/Major_depressive_disorder,Major depressive disorder
the American Psychiatric Association's,ORG,DSM and ICD criteria The most widely used criteria for diagnosing depressive conditions are found in the American Psychiatric Association's Diagnostic and Statistical Manual of Mental Disorders (DSM) and the World Health Organization's International Statistical Classification of Diseases and Related,https://en.wikipedia.org/wiki/Major_depressive_disorder,Major depressive disorder
the World Health Organization's International Statistical Classification of Diseases,ORG,DSM and ICD criteria The most widely used criteria for diagnosing depressive conditions are found in the American Psychiatric Association's Diagnostic and Statistical Manual of Mental Disorders (DSM) and the World Health Organization's International Statistical Classification of Diseases and Related,https://en.wikipedia.org/wiki/Major_depressive_disorder,Major depressive disorder
"the Fifth Edition, Text Revision",ORG,"The most recent edition of the DSM is the Fifth Edition, Text Revision (DSM-5-TR), and the most recent edition of the ICD is the Eleventh Edition (ICD-11).",https://en.wikipedia.org/wiki/Major_depressive_disorder,Major depressive disorder
the Eleventh Edition,ORG,"The most recent edition of the DSM is the Fifth Edition, Text Revision (DSM-5-TR), and the most recent edition of the ICD is the Eleventh Edition (ICD-11).",https://en.wikipedia.org/wiki/Major_depressive_disorder,Major depressive disorder
nearly every day,DATE,"ICD-11 symptoms, present nearly every day for at least two weeks, are a depressed mood or anhedonia, accompanied by other symptoms such as ""difficulty concentrating, feelings of worthlessness or excessive or inappropriate guilt, hopelessness, recurrent thoughts of death or suicide, changes in appeti",https://en.wikipedia.org/wiki/Major_depressive_disorder,Major depressive disorder
the day,DATE,"Loss of interest or pleasure occurs in all, or almost all activities of the day, nearly every day.",https://en.wikipedia.org/wiki/Major_depressive_disorder,Major depressive disorder
more than two weeks,DATE,"These symptoms, as well as five out of the nine more specific symptoms listed, must frequently occur for more than two weeks (to the extent in which it impairs functioning) for the diagnosis.",https://en.wikipedia.org/wiki/Major_depressive_disorder,Major depressive disorder
Bereavement,PERSON,"Bereavement is not an exclusion criterion in the DSM-5, and it is up to the clinician to distinguish between normal reactions to a loss and MDD.",https://en.wikipedia.org/wiki/Major_depressive_disorder,Major depressive disorder
Subtypes,GPE,"Subtypes The DSM-5 recognizes six further subtypes of MDD, called specifiers, in addition to noting the length, severity and presence of psychotic features:  ""Melancholic depression"" is characterized by a loss of pleasure in most or all activities, a failure of reactivity to pleasurable stimuli, a q",https://en.wikipedia.org/wiki/Major_depressive_disorder,Major depressive disorder
anorexia,SYMPTOM,"Subtypes The DSM-5 recognizes six further subtypes of MDD, called specifiers, in addition to noting the length, severity and presence of psychotic features:  ""Melancholic depression"" is characterized by a loss of pleasure in most or all activities, a failure of reactivity to pleasurable stimuli, a q",https://en.wikipedia.org/wiki/Major_depressive_disorder,Major depressive disorder
anxiety,SYMPTOM,"""Depression with anxious distress"" was added into the DSM-5 as a means to emphasize the common co-occurrence between depression and anxiety, as well as the risk of suicide of depressed individuals with anxiety.",https://en.wikipedia.org/wiki/Major_depressive_disorder,Major depressive disorder
one month,DATE,"The DSM-5 mandates that to qualify as depression with peripartum onset, onset occurs during pregnancy or within one month of delivery.",https://en.wikipedia.org/wiki/Major_depressive_disorder,Major depressive disorder
the autumn or winter,DATE,"""Seasonal affective disorder"" (SAD) is a form of depression in which depressive episodes come on in the autumn or winter, and resolve in spring.",https://en.wikipedia.org/wiki/Major_depressive_disorder,Major depressive disorder
spring,DATE,"""Seasonal affective disorder"" (SAD) is a form of depression in which depressive episodes come on in the autumn or winter, and resolve in spring.",https://en.wikipedia.org/wiki/Major_depressive_disorder,Major depressive disorder
two-year,DATE,"The diagnosis is made if at least two episodes have occurred in colder months with none at other times, over a two-year period or longer.",https://en.wikipedia.org/wiki/Major_depressive_disorder,Major depressive disorder
at least two years,DATE,"Dysthymia is a chronic, milder mood disturbance in which a person reports a low mood almost daily over a span of at least two years.",https://en.wikipedia.org/wiki/Major_depressive_disorder,Major depressive disorder
the United States,GPE,"Since 2016, the United States Preventive Services Task Force (USPSTF) has recommended screening for depression among those over the age of 12, provided that it would be diagnosed accurately, treated efficiently, and followed-up as needed; though a 2005 Cochrane review found that the routine use of s",https://en.wikipedia.org/wiki/Major_depressive_disorder,Major depressive disorder
the age of 12,DATE,"Since 2016, the United States Preventive Services Task Force (USPSTF) has recommended screening for depression among those over the age of 12, provided that it would be diagnosed accurately, treated efficiently, and followed-up as needed; though a 2005 Cochrane review found that the routine use of s",https://en.wikipedia.org/wiki/Major_depressive_disorder,Major depressive disorder
Canada,GPE,"Screening the general population is not recommended by authorities in the UK or Canada for similar reasons, citing insufficient data.",https://en.wikipedia.org/wiki/Major_depressive_disorder,Major depressive disorder
cognitive behavioral therapy,TREATMENT,"Behavioral interventions, such as interpersonal therapy and cognitive behavioral therapy, are effective at preventing new-onset depression.",https://en.wikipedia.org/wiki/Major_depressive_disorder,Major depressive disorder
Netherlands,GPE,"The Netherlands's mental health care system provides preventive interventions, such as the ""Coping with Depression"" course (CWD) for people with sub-threshold depression.",https://en.wikipedia.org/wiki/Major_depressive_disorder,Major depressive disorder
CWD,ORG,"The Netherlands's mental health care system provides preventive interventions, such as the ""Coping with Depression"" course (CWD) for people with sub-threshold depression.",https://en.wikipedia.org/wiki/Major_depressive_disorder,Major depressive disorder
ECT,TREATMENT,"Management  The most common and effective treatments for depression are psychotherapy, medication, and electroconvulsive therapy (ECT); a combination of treatments is the most effective approach when depression is resistant to treatment.",https://en.wikipedia.org/wiki/Major_depressive_disorder,Major depressive disorder
American Psychiatric Association,ORG,"American Psychiatric Association treatment guidelines recommend that initial treatment should be individually tailored based on factors including severity of symptoms, co-existing disorders, prior treatment experience, and personal preference.",https://en.wikipedia.org/wiki/Major_depressive_disorder,Major depressive disorder
TMS,ORG,"Options may include pharmacotherapy, psychotherapy, exercise, ECT, transcranial magnetic stimulation (TMS) or light therapy.",https://en.wikipedia.org/wiki/Major_depressive_disorder,Major depressive disorder
light therapy,TREATMENT,"Options may include pharmacotherapy, psychotherapy, exercise, ECT, transcranial magnetic stimulation (TMS) or light therapy.",https://en.wikipedia.org/wiki/Major_depressive_disorder,Major depressive disorder
under 18,DATE,"Psychotherapy is the treatment of choice (over medication) for people under 18; and cognitive behavioral therapy (CBT), third-wave CBT and interpersonal therapy may help prevent depression.",https://en.wikipedia.org/wiki/Major_depressive_disorder,Major depressive disorder
CBT,TREATMENT,"Psychotherapy is the treatment of choice (over medication) for people under 18; and cognitive behavioral therapy (CBT), third-wave CBT and interpersonal therapy may help prevent depression.",https://en.wikipedia.org/wiki/Major_depressive_disorder,Major depressive disorder
